,0
1872,4492172380
1873,4492065717
1874,4492002128
1875,4491937361
1876,4491944596
1877,4491851789
1878,4491707801
1879,4490968218
1880,4490879854
1881,4490902097
1882,4490811523
1883,4490715610
1884,4490682591
1885,4490603844
1886,4490540137
1887,4490424427
1888,4490208668
1889,4487141907
1890,4486997453
1891,4486394464
1892,4486237915
1893,4486231435
1894,4486164445
1895,4486053713
1896,4485868586
1897,4485330605
1898,4485217004
1899,4485240493
1900,4565945072
1901,4565839410
1902,4548267035
1903,4548047725
1904,4548011836
1905,4547914803
1906,4547789605
1907,4547813295
1908,4547757821
1909,4547639921
1910,4547601254
1911,4547555350
1912,4544207662
1913,4544089015
1914,4544090054
1915,4543942752
1916,4543615101
1917,4532588524
1918,4532557537
1919,4532445369
1920,4532288907
1921,4530356124
1922,4530225420
1923,4529949639
1924,4529769428
1925,4527989255
1926,4527927225
1927,4527834851
1928,4527718220
1929,4527589410
1930,4459526176
1931,4459448845
1932,4457981981
1933,4457832247
1934,4457725362
1935,4457619854
1936,4457538480
1937,4449866741
1938,4449799233
1939,4449765853
1940,4449742368
1941,4448165633
1942,4448047491
1943,4447939955
1944,4447963131
1945,4447835655
1946,4447767399
1947,4447648667
1948,4447641138
1949,4447501900
1950,4446114645
1951,4446093757
1952,4445917933
1953,4445971525
1954,4445814594
1955,4445778026
1956,4367739715
1957,4367706284
1958,4367652799
1959,4357010245
1960,4356881771
1961,4356735368
1962,4356728230
1963,4356720768
1964,4356574010
1965,4356466027
1966,4354619468
1967,4354550134
1968,4354480246
1969,4354222152
1970,4354034587
1971,4353856021
1972,4353900677
1973,4351847665
1974,4351759465
1975,4351717923
1976,4351661452
1977,4351611519
1978,4351475412
1979,4351490378
1980,4350734190
1981,4350658011
1982,4349182647
1983,4349074773
1984,4348937065
1985,4348858403
1986,4348891514
1987,4348744512
1988,4348643464
1989,4348298954
1990,4348008615
1991,4347941822
1992,4347744777
1993,4346217231
1994,4346119888
1995,4346040831
1996,4345964296
1997,4345877746
1998,4345748633
1999,4345760426
2000,4566649195
2001,4566705415
2002,4566671821
2003,4566547800
2004,4564202143
2005,4564138239
2006,4564113522
2007,4563927705
2008,4563881427
2009,4560989500
2010,4561005171
2011,4560961472
2012,4560868705
2013,4560914449
2014,4560797148
2015,4560851264
2016,4560735330
2017,4556189587
2018,4556238310
2019,4556226564
2020,4556254314
2021,4556162884
2022,4556126525
2023,4556112887
2024,4553428333
2025,4552993321
2026,4552644366
2027,4552068538
2028,4549225531
2029,4549181458
2030,4549115146
2031,4549057344
2032,4548982192
2033,4547250516
2034,4547158258
2035,4547115891
2036,4547120985
2037,4547031960
2038,4544887392
2039,4544940104
2040,4544836088
2041,4544763409
2042,4544583893
2043,4544600663
2044,4544487441
2045,4544502523
2046,4544414484
2047,4544304384
2048,4540206858
2049,4540251609
2050,4538942484
2051,4538799389
2052,4538786402
2053,4537724677
2054,4537628910
2055,4534165099
2056,4526593404
2057,4526610678
2058,4526469004
2059,4526475539
2060,4526492440
2061,4524707994
2062,4524684299
2063,4524619966
2064,4524595711
2065,4524582428
2066,4524560884
2067,4524537235
2068,4524495077
2069,4524531960
2070,4524439732
2071,4520586489
2072,4520575469
2073,4520525955
2074,4520524068
2075,4520511866
2076,4520365868
2077,4520372303
2078,4519238474
2079,4519226260
2080,4519222490
2081,4519180499
2082,4519085239
2083,4519063867
2084,4519061895
2085,4518838310
2086,4518779233
2087,4509099491
2088,4509097662
2089,4509085644
2090,4509083798
2091,4509019878
2092,4505336981
2093,4504501596
2094,4497037802
2095,4497015807
2096,4496080302
2097,4495984846
2098,4491134228
2099,4491079240
2100,4528168388
2101,4528013709
2102,4527896681
2103,4526430370
2104,4526390086
2105,4526357873
2106,4526316461
2107,4517197926
2108,4517181134
2109,4508307657
2110,4508202626
2111,4508107368
2112,4507969665
2113,4506500567
2114,4506394178
2115,4506313663
2116,4506247656
2117,4497005383
2118,4497012242
2119,4496878792
2120,4496871959
2121,4496835164
2122,4489072712
2123,4486705447
2124,4486686076
2125,4484637528
2126,4484625609
2127,4484681473
2128,4478742489
2129,4478553395
2130,4476772529
2131,4476655006
2132,4476549764
2133,4476571906
2134,4473433180
2135,4473356174
2136,4472212493
2137,4472165464
2138,4472019612
2139,4472050731
2140,4468780466
2141,4466190366
2142,4454570815
2143,4454438610
2144,4453835833
2145,4446271177
2146,4446132050
2147,4446042352
2148,4444011638
2149,4443996270
2150,4443932177
2151,4443788899
2152,4443698667
2153,4442631989
2154,4442567315
2155,4442542632
2156,4442496106
2157,4431714526
2158,4431649966
2159,4431655035
2160,4431610636
2161,4431072648
2162,4430976325
2163,4429865877
2164,4429874891
2165,4429677603
2166,4425657450
2167,4425339908
2168,4425340036
2169,4424152845
2170,4424110758
2171,4424031686
2172,4423952037
2173,4420065651
2174,4420002722
2175,4419984916
2176,4419875902
2177,4419797933
2178,4419772248
2179,4419644320
2180,4417364223
2181,4416955969
2182,4416808865
2183,4416802405
2184,4416665489
2185,4416569699
2186,4416553581
2187,4416425540
2188,4416366043
2189,4416239348
2190,4415031240
2191,4414925032
2192,4413210665
2193,4410747318
2194,4409052355
2195,4408956156
2196,4408846409
2197,4408821299
2198,4408652782
2199,4408555213
2200,4568327596
2201,4568217045
2202,4568130752
2203,4567713032
2204,4567616010
2205,4567468947
2206,4567379469
2207,4567393061
2208,4567009883
2209,4566965787
2210,4567041597
2211,4565797920
2212,4565730694
2213,4565595824
2214,4565347595
2215,4565041913
2216,4564882054
2217,4564740791
2218,4564558312
2219,4564502538
2220,4564446062
2221,4563333679
2222,4563194911
2223,4561300916
2224,4561089720
2225,4561143616
2226,4561081854
2227,4561049080
2228,4559872086
2229,4559841020
2230,4558567366
2231,4558623086
2232,4558561154
2233,4558509286
2234,4558497740
2235,4558516384
2236,4558555175
2237,4558483877
2238,4558482762
2239,4558471887
2240,4558318632
2241,4558341873
2242,4558300556
2243,4556451728
2244,4555024405
2245,4554970494
2246,4554885689
2247,4554807841
2248,4554718643
2249,4554638114
2250,4554563972
2251,4554531063
2252,4554197858
2253,4554195173
2254,4554371058
2255,4554080784
2256,4552642025
2257,4552407016
2258,4552304442
2259,4552224545
2260,4551908271
2261,4551874008
2262,4551789513
2263,4551777446
2264,4549939942
2265,4550000363
2266,4549635397
2267,4549621849
2268,4544676422
2269,4544754282
2270,4544673279
2271,4543505203
2272,4543471212
2273,4537531594
2274,4537405365
2275,4534882849
2276,4533825596
2277,4533751517
2278,4533596437
2279,4529376010
2280,4528760975
2281,4528742673
2282,4528572625
2283,4528190204
2284,4527918348
2285,4527850949
2286,4525964019
2287,4525938106
2288,4525779639
2289,4525679752
2290,4525325504
2291,4525018967
2292,4524961729
2293,4524875933
2294,4524662178
2295,4524596737
2296,4524322337
2297,4524105811
2298,4523831358
2299,4523479936
2300,4549138816
2301,4548233700
2302,4548046362
2303,4547929040
2304,4547861975
2305,4547840964
2306,4546319576
2307,4546271278
2308,4546202430
2309,4546059896
2310,4546051239
2311,4545907865
2312,4545901170
2313,4545792263
2314,4545704981
2315,4545720861
2316,4545606327
2317,4544652025
2318,4544590253
2319,4544486941
2320,4544541530
2321,4544416751
2322,4544451476
2323,4544342572
2324,4544185030
2325,4544134671
2326,4543616059
2327,4543611173
2328,4543477468
2329,4543419550
2330,4543376148
2331,4543371954
2332,4543278320
2333,4542149675
2334,4542154843
2335,4542091691
2336,4542018576
2337,4533576449
2338,4533548886
2339,4533510211
2340,4533037682
2341,4532916958
2342,4532881682
2343,4532825295
2344,4532268954
2345,4532313036
2346,4531215363
2347,4531106019
2348,4530979752
2349,4531051744
2350,4530890458
2351,4530790969
2352,4530685487
2353,4530612373
2354,4530495573
2355,4530312114
2356,4530257639
2357,4525858763
2358,4520031054
2359,4519955198
2360,4519900205
2361,4519822654
2362,4517869977
2363,4517883466
2364,4517830591
2365,4517736099
2366,4517599381
2367,4517632390
2368,4517398906
2369,4517422469
2370,4517139409
2371,4514179336
2372,4514133402
2373,4514065153
2374,4513888784
2375,4513901833
2376,4504646742
2377,4504433275
2378,4504304620
2379,4504186264
2380,4504171443
2381,4503469303
2382,4503228882
2383,4503187956
2384,4503205650
2385,4503252171
2386,4503098964
2387,4503075137
2388,4503100623
2389,4502986577
2390,4503020798
2391,4502925321
2392,4502251426
2393,4502111715
2394,4502034192
2395,4501906901
2396,4501912112
2397,4501805003
2398,4501830325
2399,4501703318
2400,4566981123
2401,4566990179
2402,4566859042
2403,4566838407
2404,4566896148
2405,4566905197
2406,4566835430
2407,4564305172
2408,4564304064
2409,4564273503
2410,4564262761
2411,4564330949
2412,4564320500
2413,4564199755
2414,4558910717
2415,4558795625
2416,4558760637
2417,4558667789
2418,4558663137
2419,4558569729
2420,4555259040
2421,4555211711
2422,4554464760
2423,4554481761
2424,4551061268
2425,4550911684
2426,4550843316
2427,4550755448
2428,4550647038
2429,4550611450
2430,4550123762
2431,4549411949
2432,4549391059
2433,4549348218
2434,4549277313
2435,4549152734
2436,4547342181
2437,4547300884
2438,4542738971
2439,4542764532
2440,4542761854
2441,4542409718
2442,4542435805
2443,4537362000
2444,4537286378
2445,4537215576
2446,4535513518
2447,4535455930
2448,4535371746
2449,4535346031
2450,4535248776
2451,4535183445
2452,4535158622
2453,4534058455
2454,4534058040
2455,4533988429
2456,4534046757
2457,4533986874
2458,4533971920
2459,4533948225
2460,4531409357
2461,4531496654
2462,4531476344
2463,4531425828
2464,4531473995
2465,4531482851
2466,4531451491
2467,4531237313
2468,4531194613
2469,4531171605
2470,4531105759
2471,4531101263
2472,4530968957
2473,4530266761
2474,4528953728
2475,4528921633
2476,4528890055
2477,4528634749
2478,4528486586
2479,4527747204
2480,4527563040
2481,4526440256
2482,4524285145
2483,4524341892
2484,4524209589
2485,4524225361
2486,4521390645
2487,4519670746
2488,4519593402
2489,4519468675
2490,4519540959
2491,4513714032
2492,4513619758
2493,4513581648
2494,4513540986
2495,4513367792
2496,4512244137
2497,4512158627
2498,4508775396
2499,4508676362
2500,4567249068
2501,4567176164
2502,4567240821
2503,4567117567
2504,4566219786
2505,4566175830
2506,4564792408
2507,4564735440
2508,4564578613
2509,4564632438
2510,4564077791
2511,4564075384
2512,4564132161
2513,4563936998
2514,4563629129
2515,4563620644
2516,4563471292
2517,4563337188
2518,4563198385
2519,4562686662
2520,4562240861
2521,4562124501
2522,4562060337
2523,4561007306
2524,4560973685
2525,4560878881
2526,4560874110
2527,4560786982
2528,4560746913
2529,4560469046
2530,4560437731
2531,4560327927
2532,4559907469
2533,4559447394
2534,4559381866
2535,4559227760
2536,4559201284
2537,4558926802
2538,4558891062
2539,4558816374
2540,4558709133
2541,4558686177
2542,4558056412
2543,4558051932
2544,4557884583
2545,4557789185
2546,4557802263
2547,4557697146
2548,4557131923
2549,4557028807
2550,4549642121
2551,4549537620
2552,4547956296
2553,4547950923
2554,4547783791
2555,4547746183
2556,4547639951
2557,4547653056
2558,4547529141
2559,4547517929
2560,4547532529
2561,4547369547
2562,4547365982
2563,4546802871
2564,4546611182
2565,4546424465
2566,4546334309
2567,4546185689
2568,4546066874
2569,4545978403
2570,4546002001
2571,4545896747
2572,4545829372
2573,4545803279
2574,4545704338
2575,4545646473
2576,4545560767
2577,4545461358
2578,4545096211
2579,4545102194
2580,4544998440
2581,4544991672
2582,4544868105
2583,4544932798
2584,4544829013
2585,4543288703
2586,4543340119
2587,4542876970
2588,4542932712
2589,4542080468
2590,4542054587
2591,4541895909
2592,4541828431
2593,4541772097
2594,4541735070
2595,4541416895
2596,4540147614
2597,4540070530
2598,4539965104
2599,4539897528
2600,4568322664
2601,4568163881
2602,4567934931
2603,4567686817
2604,4567656993
2605,4567554463
2606,4567457854
2607,4567423736
2608,4566463539
2609,4566307955
2610,4566303050
2611,4559534843
2612,4559418165
2613,4559412230
2614,4559267627
2615,4559283076
2616,4558871705
2617,4558826879
2618,4558763420
2619,4558669540
2620,4557942207
2621,4557787078
2622,4557820043
2623,4557213034
2624,4557098673
2625,4557133060
2626,4557009983
2627,4557005088
2628,4555254789
2629,4555067868
2630,4555007990
2631,4555003373
2632,4554876252
2633,4554856740
2634,4554802466
2635,4546300350
2636,4543596684
2637,4543582468
2638,4543475203
2639,4543367259
2640,4543422568
2641,4543356473
2642,4543300316
2643,4543186275
2644,4543201494
2645,4543063195
2646,4543024820
2647,4542959429
2648,4542885797
2649,4542941876
2650,4542777159
2651,4542801503
2652,4542378548
2653,4540954743
2654,4540788627
2655,4540781439
2656,4540677011
2657,4540000919
2658,4539862693
2659,4539603057
2660,4539360987
2661,4539345891
2662,4539187470
2663,4539172947
2664,4539146205
2665,4539090451
2666,4539024886
2667,4538980476
2668,4538866887
2669,4538865598
2670,4538848076
2671,4536707934
2672,4536713298
2673,4536568084
2674,4536554275
2675,4536441813
2676,4536228373
2677,4536165387
2678,4536230569
2679,4536146705
2680,4536103964
2681,4535398743
2682,4535319314
2683,4535281648
2684,4535147116
2685,4534939625
2686,4534625463
2687,4534661183
2688,4534507369
2689,4534502714
2690,4534387674
2691,4534443193
2692,4534279648
2693,4534274887
2694,4534321266
2695,4534198500
2696,4534225674
2697,4533774782
2698,4533758085
2699,4533723194
2700,4564044181
2701,4562726074
2702,4562328274
2703,4562293519
2704,4562254724
2705,4562149217
2706,4561961650
2707,4561894386
2708,4557844111
2709,4557747480
2710,4557626607
2711,4556651774
2712,4556499568
2713,4554007734
2714,4553987396
2715,4553965771
2716,4510995241
2717,4510993790
2718,4511031325
2719,4510889929
2720,4510926668
2721,4510943650
2722,4510952486
2723,4510863325
2724,4510901720
2725,4510794605
2726,4510802390
2727,4510728259
2728,4509393482
2729,4509331326
2730,4509261072
2731,4509188222
2732,4509106104
2733,4507973585
2734,4507428137
2735,4507388422
2736,4507267430
2737,4507292104
2738,4507155103
2739,4506999389
2740,4505815210
2741,4505764422
2742,4505608651
2743,4505577408
2744,4505605962
2745,4505545869
2746,4505603820
2747,4505582723
2748,4505651173
2749,4505640983
2750,4505379206
2751,4504927244
2752,4500773036
2753,4500718409
2754,4500704572
2755,4499832582
2756,4499457490
2757,4499363778
2758,4499348664
2759,4499263567
2760,4499206535
2761,4499182642
2762,4497064433
2763,4497122748
2764,4496200475
2765,4493969981
2766,4493931274
2767,4493857424
2768,4493814142
2769,4493759774
2770,4493802056
2771,4493619015
2772,4493642888
2773,4493538739
2774,4493535363
2775,4492885806
2776,4492821551
2777,4492725376
2778,4492657408
2779,4492671477
2780,4492516990
2781,4492503142
2782,4492318195
2783,4492310750
2784,4492282997
2785,4492165529
2786,4492122021
2787,4492077008
2788,4491173721
2789,4490510420
2790,4485146683
2791,4472812065
2792,4472569272
2793,4470984875
2794,4470868168
2795,4470655152
2796,4470621583
2797,4467267000
2798,4467223673
2799,4467210561
2800,4545837490
2801,4545782368
2802,4545744955
2803,4545599352
2804,4541436349
2805,4541402314
2806,4541179288
2807,4541186320
2808,4541232749
2809,4540929247
2810,4540942055
2811,4540795286
2812,4540709853
2813,4540684696
2814,4540711072
2815,4528042751
2816,4527860491
2817,4527726367
2818,4527670093
2819,4527602702
2820,4527502932
2821,4526988353
2822,4526914958
2823,4526257422
2824,4526195969
2825,4526220861
2826,4526145633
2827,4526061638
2828,4525994681
2829,4525867573
2830,4523901728
2831,4523647248
2832,4523643132
2833,4523581104
2834,4523495844
2835,4523409851
2836,4523386192
2837,4523328460
2838,4523344314
2839,4520487070
2840,4520465607
2841,4520522999
2842,4520500624
2843,4520297992
2844,4520275018
2845,4520300707
2846,4520105343
2847,4520029283
2848,4520051213
2849,4519916453
2850,4519870997
2851,4519813155
2852,4518599059
2853,4518684200
2854,4518644567
2855,4518602555
2856,4518537011
2857,4518541709
2858,4518436999
2859,4518430838
2860,4518351294
2861,4518204883
2862,4518117172
2863,4518122341
2864,4518052727
2865,4516594189
2866,4516528208
2867,4516472492
2868,4516436904
2869,4516432088
2870,4516297696
2871,4516281283
2872,4516183913
2873,4516077029
2874,4516008720
2875,4515962402
2876,4515697371
2877,4515770385
2878,4515554202
2879,4515530888
2880,4515404723
2881,4515329572
